@relation PulsarCandidates_2022-06-24T20:17:59.807064
@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@data
140.110934519,55.8246738577,-0.182350370556,-0.0855048576282,0.647735290527,0.120252723211,0.0833420642205,-0.0248046325484,?%/data/testpfd/pfds/L66aapa_beam0.dat_5.31ms_Cand.pfd
131.009436835,55.9236652016,0.257557085857,-0.162023651561,0.703594436646,0.103613540117,0.0654748769684,-0.79716698539,?%/data/testpfd/pfds/L67aapa_beam0.dat_5.31ms_Cand.pfd
125.845538475,63.1408199605,-0.164215282856,-0.667166139921,0.622398147583,0.131438043402,0.578272548877,-0.216110397563,?%/data/testpfd/pfds/L68aapa_beam0.dat_5.31ms_Cand.pfd
111.914240061,63.6418882745,0.637949608262,-0.216080305455,0.634934234619,0.144163788379,0.861775939294,0.794452725734,?%/data/testpfd/pfds/L69aapa_beam0.dat_5.31ms_Cand.pfd
118.966231992,65.1243258251,0.282222638905,-0.854249270017,0.590515022278,0.129701443578,0.321197334237,0.049075037493,?%/data/testpfd/pfds/L6aapa_beam0.dat_5.31ms_Cand.pfd
156.876673462,63.9154220851,-0.485217700785,-0.66351135641,0.645168914795,0.129840269077,-0.0671439489626,-0.505118311509,?%/data/testpfd/pfds/L70aapa_beam0.dat_5.31ms_Cand.pfd
128.90430706,62.0511271099,-0.0561396885435,-0.587766837789,0.687217025757,0.129118523804,0.0311436742403,-0.211154740652,?%/data/testpfd/pfds/L71aapa_beam0.dat_5.31ms_Cand.pfd
128.057099229,61.9962297945,-0.156287522889,-0.609039483014,0.672297134399,0.13539626139,0.0408675483021,-0.83812247726,?%/data/testpfd/pfds/L72aapa_beam0.dat_5.31ms_Cand.pfd
129.475113248,50.4595594201,-0.366065894709,0.238506856398,0.636805610657,0.109580277858,-0.293011194893,-0.553044857383,?%/data/testpfd/pfds/L73aapa_beam0.dat_5.31ms_Cand.pfd
108.59791545,64.0301852138,0.479475955974,-0.271379865822,0.750241012573,0.178904144408,0.41427157005,0.130266301121,?%/data/testpfd/pfds/L74aapa_beam0.dat_5.31ms_Cand.pfd
140.627028535,63.6132552354,-0.490180298892,-0.141622404266,0.649694824219,0.135289152215,0.489214648036,-0.432675202093,?%/data/testpfd/pfds/L75aapa_beam0.dat_5.31ms_Cand.pfd
109.867516526,64.9909528585,0.0593226216644,-0.686809997356,0.626878929138,0.160356134496,0.348606431273,-0.287475636005,?%/data/testpfd/pfds/L76aapa_beam0.dat_5.31ms_Cand.pfd
126.181196896,58.2833644554,0.312431614219,-0.476377858238,0.619262924194,0.153103900935,0.594289365755,-0.599378171792,?%/data/testpfd/pfds/L77aapa_beam0.dat_5.31ms_Cand.pfd
109.791027106,61.3657607652,0.497261165232,-0.189728398628,0.628868408203,0.131898110882,-0.116834202549,-0.369274558747,?%/data/testpfd/pfds/L78aapa_beam0.dat_5.31ms_Cand.pfd
112.301723725,59.1908953776,0.513099271322,-0.0584762328532,0.685247344971,0.140298736169,0.166383285697,-0.754621773426,?%/data/testpfd/pfds/L79aapa_beam0.dat_5.31ms_Cand.pfd
127.808412713,57.0694775134,-0.411064237298,-0.0813903062298,0.732936325073,0.15110199173,-0.0619944008093,-0.67037362167,?%/data/testpfd/pfds/L7aapa_beam0.dat_5.31ms_Cand.pfd
121.000228526,60.7519221683,0.20921803862,-0.384758642811,0.642802581787,0.14168921553,0.474634517197,0.221984065019,?%/data/testpfd/pfds/L80aapa_beam0.dat_5.31ms_Cand.pfd
131.119326392,58.9087365699,-0.0692206770684,-0.606700250519,0.60752696991,0.139569035078,0.502442547729,-0.0990795863634,?%/data/testpfd/pfds/L81aapa_beam0.dat_5.31ms_Cand.pfd
123.700506047,63.6453478225,0.247357566769,-0.696156574792,0.599736213684,0.149239974984,0.525373859282,-0.153783441289,?%/data/testpfd/pfds/L82aapa_beam0.dat_5.31ms_Cand.pfd
159.676456806,59.9495238992,-0.612350247962,-0.0803651797614,0.697506942749,0.172222112926,0.245062220194,-0.765577834079,?%/data/testpfd/pfds/L83aapa_beam0.dat_5.31ms_Cand.pfd
132.687053598,59.3959015623,0.0440923969405,-0.638007127376,0.688177032471,0.123148069399,0.480037044685,-0.0573875063043,?%/data/testpfd/pfds/L84aapa_beam0.dat_5.31ms_Cand.pfd
119.916130599,59.5154836195,-0.0170052995171,-0.767616780595,0.67381187439,0.147986278362,0.0616417261958,-0.469452214219,?%/data/testpfd/pfds/L85aapa_beam0.dat_5.31ms_Cand.pfd
111.386588111,61.4004893057,0.0378393004593,-0.526690880045,0.631970748901,0.138902319047,0.123870201277,-0.735134181743,?%/data/testpfd/pfds/L86aapa_beam0.dat_5.31ms_Cand.pfd
127.239226082,58.7222984003,-0.194381771187,-0.67183513749,0.59839756012,0.116415297393,-0.23941394827,-0.523378618686,?%/data/testpfd/pfds/L87aapa_beam0.dat_5.31ms_Cand.pfd
171.267681444,46.5931958886,-1.22496644392,2.51160976882,0.574855003357,0.118747791471,0.280289552071,-0.378812337314,?%/data/testpfd/pfds/L88aapa_beam0.dat_5.31ms_Cand.pfd
157.451809101,63.31785554,-0.470537646694,-0.471650324032,0.699429168701,0.128657560033,0.472440659475,-0.250601348759,?%/data/testpfd/pfds/L89aapa_beam0.dat_5.31ms_Cand.pfd
124.731145337,56.3361420667,-0.00989398692938,-0.0075430472491,0.598729095459,0.134617834462,0.416303497998,0.0898677564045,?%/data/testpfd/pfds/L8aapa_beam0.dat_5.31ms_Cand.pfd
116.792557086,55.8342097877,0.100739716035,-0.1891344408,0.671007461548,0.143050373728,0.407775589587,-0.0668386667492,?%/data/testpfd/pfds/L90aapa_beam0.dat_5.31ms_Cand.pfd
110.162382703,63.3029509412,0.285652096855,-0.770392974272,0.66935798645,0.1167159754,0.128633362745,-0.403164700542,?%/data/testpfd/pfds/L91aapa_beam0.dat_5.31ms_Cand.pfd
121.851830957,59.343479272,-0.189938567614,-0.549624773043,0.68370513916,0.145541046239,0.176651519026,-0.191243354758,?%/data/testpfd/pfds/L92aapa_beam0.dat_5.31ms_Cand.pfd
128.815189334,63.3188719964,-0.259912955452,-0.70352963228,0.820269241333,0.185486196133,-0.442634967164,-0.0679738668895,?%/data/testpfd/pfds/L93aapa_beam0.dat_5.31ms_Cand.pfd
126.821787371,56.7688658241,0.0773616218866,-0.345342660644,0.61920955658,0.121479969006,0.0725058798895,-0.661427812592,?%/data/testpfd/pfds/L94aapa_beam0.dat_5.31ms_Cand.pfd
160.255387699,44.513749861,-0.6731246374,2.39087244339,0.778510971069,0.200687347897,0.22075392847,-0.646918927423,?%/data/testpfd/pfds/L95aapa_beam0.dat_5.31ms_Cand.pfd
141.846447017,56.0751061124,-0.772610871339,0.46354578186,0.638329544067,0.142749831392,0.37162637276,-0.159113183256,?%/data/testpfd/pfds/L96aapa_beam0.dat_5.31ms_Cand.pfd
119.444255704,59.9009648558,0.0741521081242,-0.594064280832,0.68226524353,0.151992588753,0.219401647371,-0.462932240523,?%/data/testpfd/pfds/L97aapa_beam0.dat_5.31ms_Cand.pfd
134.086079275,59.1800283831,0.190152633832,-0.438774968869,0.566149597168,0.158113204456,1.27167089774,1.85028898767,?%/data/testpfd/pfds/L98aapa_beam0.dat_5.31ms_Cand.pfd
126.861984256,63.790717062,-0.348987701976,-0.758547739858,0.62595249176,0.160573722284,1.24033578891,1.95728314805,?%/data/testpfd/pfds/L99aapa_beam0.dat_5.31ms_Cand.pfd
131.416850742,59.7271993952,-0.400579892747,-0.322134415102,0.735607376099,0.151886654316,0.342685955912,0.201524116511,?%/data/testpfd/pfds/L9aapa_beam0.dat_5.31ms_Cand.pfd
